1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
1.538427352905273438e+01,1.473154830932617188e+01,1.453926849365234375e+01,1.432210350036621094e+01,1.551567840576171875e+01,1.439580059051513672e+01,1.403192043304443359e+01,1.459183692932128906e+01,1.438932323455810547e+01,1.383952713012695312e+01,1.572884082794189453e+01,1.571955490112304688e+01,1.566599369049072266e+01,1.546215915679931641e+01,1.564258670806884766e+01,1.270926189422607422e+01,1.365984439849853516e+01,1.329795932769775391e+01,1.366504764556884766e+01,1.280851650238037109e+01,1.673382377624511719e+01,1.702446365356445312e+01,1.648883819580078125e+01,1.684771156311035156e+01,1.764113044738769531e+01,1.201779174804687500e+01,1.270748329162597656e+01,1.181687259674072266e+01,1.181973934173583984e+01,1.151935672760009766e+01,1.790182876586914062e+01,1.778750038146972656e+01,1.875699806213378906e+01,1.792246818542480469e+01,1.835928153991699219e+01,1.084084320068359375e+01,1.170204067230224609e+01,1.074258041381835938e+01,1.127122402191162109e+01,1.067638683319091797e+01,1.940665817260742188e+01,1.909086990356445312e+01,1.928821372985839844e+01,1.941965484619140625e+01,1.853296661376953125e+01,1.022065448760986328e+01,9.881927490234375000e+00,9.933697700500488281e+00,1.050141429901123047e+01,9.941871643066406250e+00,2.006318855285644531e+01,1.988018035888671875e+01,1.992905998229980469e+01,2.007686805725097656e+01,2.038598632812500000e+01,9.104228973388671875e+00,8.551287651062011719e+00,8.743244171142578125e+00,8.378515243530273438e+00,9.124697685241699219e+00,2.133219528198242188e+01,2.148671913146972656e+01,2.158432579040527344e+01,2.072058868408203125e+01,2.130229377746582031e+01,8.346734046936035156e+00,7.586643695831298828e+00,8.325846672058105469e+00,7.974916458129882812e+00,8.653060913085937500e+00,2.164326858520507812e+01,2.193611526489257812e+01,2.206039047241210938e+01,2.259398269653320312e+01,2.150332069396972656e+01,7.203234195709228516e+00,7.249223232269287109e+00,6.926709175109863281e+00,7.162870883941650391e+00,6.829063415527343750e+00,2.266840553283691406e+01,2.249491691589355469e+01,2.267619705200195312e+01,2.301975440979003906e+01,2.319254493713378906e+01,5.637398719787597656e+00,6.376627922058105469e+00,6.102274417877197266e+00,6.085913181304931641e+00,5.751532077789306641e+00,2.390100097656250000e+01,2.333494377136230469e+01,2.469092559814453125e+01,2.396903800964355469e+01,2.374002075195312500e+01,5.137037754058837891e+00,4.652624130249023438e+00,4.690433502197265625e+00,4.567996025085449219e+00,4.531576633453369141e+00
1.528254985809326172e+01,1.453560638427734375e+01,1.508695411682128906e+01,1.437552070617675781e+01,1.482800006866455078e+01,1.515279960632324219e+01,1.360901641845703125e+01,1.438039112091064453e+01,1.378115272521972656e+01,1.424670410156250000e+01,1.581938934326171875e+01,1.550705432891845703e+01,1.570182228088378906e+01,1.503798389434814453e+01,1.599822711944580078e+01,1.305536270141601562e+01,1.354468154907226562e+01,1.306166362762451172e+01,1.415620517730712891e+01,1.256799411773681641e+01,1.636096000671386719e+01,1.671489715576171875e+01,1.629034805297851562e+01,1.708250236511230469e+01,1.774145126342773438e+01,1.221125030517578125e+01,1.305872058868408203e+01,1.152731132507324219e+01,1.225008678436279297e+01,1.198849010467529297e+01,1.793374824523925781e+01,1.852580261230468750e+01,1.852856063842773438e+01,1.773038291931152344e+01,1.844982910156250000e+01,1.053350543975830078e+01,1.218875885009765625e+01,1.006468296051025391e+01,1.139678955078125000e+01,1.107514381408691406e+01,1.926406288146972656e+01,1.901911735534667969e+01,1.955751800537109375e+01,2.014611244201660156e+01,1.864299201965332031e+01,1.013043689727783203e+01,1.011091995239257812e+01,9.769304275512695312e+00,1.090978050231933594e+01,9.673419952392578125e+00,1.952474403381347656e+01,1.998385810852050781e+01,2.048741531372070312e+01,1.977539825439453125e+01,2.021504974365234375e+01,8.779508590698242188e+00,8.842912673950195312e+00,9.149902343750000000e+00,7.785573482513427734e+00,8.515541076660156250e+00,2.149300193786621094e+01,2.178701210021972656e+01,2.121936225891113281e+01,2.097026252746582031e+01,2.090440177917480469e+01,7.858787059783935547e+00,7.894124984741210938e+00,8.672580718994140625e+00,8.347285270690917969e+00,7.989121913909912109e+00,2.159603881835937500e+01,2.257693099975585938e+01,2.248412322998046875e+01,2.306698417663574219e+01,2.187030410766601562e+01,7.977069854736328125e+00,7.205327033996582031e+00,6.944108963012695312e+00,7.089580059051513672e+00,7.479796886444091797e+00,2.240598678588867188e+01,2.289058876037597656e+01,2.214335060119628906e+01,2.332998847961425781e+01,2.282188034057617188e+01,5.605260372161865234e+00,6.814342975616455078e+00,6.228000164031982422e+00,5.738537311553955078e+00,5.427918910980224609e+00,2.408719825744628906e+01,2.334959602355957031e+01,2.500172233581542969e+01,2.409460258483886719e+01,2.399941253662109375e+01,5.456629753112792969e+00,4.576981544494628906e+00,4.624197006225585938e+00,4.844366073608398438e+00,4.701750755310058594e+00
1.551015949249267578e+01,1.407791328430175781e+01,1.475294780731201172e+01,1.449513816833496094e+01,1.494004535675048828e+01,1.525358200073242188e+01,1.339192962646484375e+01,1.375139236450195312e+01,1.361376380920410156e+01,1.404230403900146484e+01,1.621129798889160156e+01,1.494536781311035156e+01,1.550551033020019531e+01,1.565431022644042969e+01,1.601641082763671875e+01,1.267473030090332031e+01,1.278543663024902344e+01,1.250477886199951172e+01,1.410625171661376953e+01,1.312309646606445312e+01,1.618193435668945312e+01,1.660227394104003906e+01,1.612322998046875000e+01,1.765718269348144531e+01,1.846798133850097656e+01,1.291967201232910156e+01,1.385872077941894531e+01,1.213857746124267578e+01,1.210094165802001953e+01,1.200981426239013672e+01,1.775812721252441406e+01,1.835323524475097656e+01,1.829226493835449219e+01,1.768295860290527344e+01,1.915187072753906250e+01,1.001131153106689453e+01,1.234670066833496094e+01,1.047366905212402344e+01,1.131958866119384766e+01,1.142258071899414062e+01,1.911491775512695312e+01,1.885744857788085938e+01,1.952537918090820312e+01,2.001165199279785156e+01,1.942428016662597656e+01,1.024046325683593750e+01,9.471236228942871094e+00,1.009641170501708984e+01,1.028998947143554688e+01,9.143811225891113281e+00,1.974191474914550781e+01,2.031224632263183594e+01,2.032847213745117188e+01,1.957699394226074219e+01,1.985068321228027344e+01,8.482941627502441406e+00,8.620139122009277344e+00,9.168478965759277344e+00,8.069981575012207031e+00,8.162930488586425781e+00,2.210469245910644531e+01,2.161939430236816406e+01,2.109793281555175781e+01,2.140034294128417969e+01,2.037487983703613281e+01,7.582494735717773438e+00,8.084125518798828125e+00,9.053745269775390625e+00,8.487252235412597656e+00,8.446905136108398438e+00,2.099740409851074219e+01,2.253773880004882812e+01,2.276030731201171875e+01,2.329776763916015625e+01,2.180877113342285156e+01,7.700778007507324219e+00,6.661068439483642578e+00,7.046306610107421875e+00,6.935927867889404297e+00,7.233409404754638672e+00,2.211158561706542969e+01,2.301240539550781250e+01,2.233100128173828125e+01,2.308946609497070312e+01,2.239105987548828125e+01,5.433460235595703125e+00,6.523577690124511719e+00,6.238335132598876953e+00,6.163777351379394531e+00,6.124052524566650391e+00,2.438130569458007812e+01,2.317057037353515625e+01,2.558397293090820312e+01,2.360550498962402344e+01,2.414701461791992188e+01,5.720978260040283203e+00,5.220528602600097656e+00,4.589706897735595703e+00,5.009583950042724609e+00,4.916533946990966797e+00
1.608483886718750000e+01,1.419056320190429688e+01,1.458855438232421875e+01,1.450351047515869141e+01,1.533000659942626953e+01,1.542894363403320312e+01,1.302735042572021484e+01,1.330410671234130859e+01,1.326753807067871094e+01,1.374083328247070312e+01,1.611229896545410156e+01,1.507006549835205078e+01,1.476833915710449219e+01,1.579831600189208984e+01,1.615188980102539062e+01,1.298663330078125000e+01,1.323709964752197266e+01,1.232948684692382812e+01,1.421199131011962891e+01,1.319605636596679688e+01,1.629397964477539062e+01,1.653721427917480469e+01,1.629340362548828125e+01,1.796398735046386719e+01,1.880516624450683594e+01,1.358175563812255859e+01,1.407846069335937500e+01,1.281612873077392578e+01,1.283112525939941406e+01,1.154139137268066406e+01,1.788385391235351562e+01,1.818689537048339844e+01,1.777634620666503906e+01,1.753203392028808594e+01,1.896739196777343750e+01,1.065244293212890625e+01,1.167005443572998047e+01,1.007001876831054688e+01,1.087590599060058594e+01,1.160877895355224609e+01,1.839414215087890625e+01,1.864066505432128906e+01,1.972529220581054688e+01,2.076267242431640625e+01,1.956131744384765625e+01,1.049013805389404297e+01,8.851444244384765625e+00,9.566802978515625000e+00,1.087224102020263672e+01,9.003940582275390625e+00,2.031435394287109375e+01,2.036566352844238281e+01,2.035293579101562500e+01,1.908020401000976562e+01,2.044274711608886719e+01,8.413177490234375000e+00,8.411588668823242188e+00,9.253164291381835938e+00,8.090128898620605469e+00,8.457038879394531250e+00,2.172180747985839844e+01,2.115236091613769531e+01,2.139204025268554688e+01,2.154210662841796875e+01,2.006430244445800781e+01,8.073652267456054688e+00,8.371659278869628906e+00,8.828730583190917969e+00,8.377353668212890625e+00,9.167470932006835938e+00,2.027225303649902344e+01,2.279217338562011719e+01,2.276985740661621094e+01,2.391762542724609375e+01,2.135811996459960938e+01,7.147564411163330078e+00,6.910016536712646484e+00,6.491015434265136719e+00,7.036710739135742188e+00,7.429855823516845703e+00,2.249455451965332031e+01,2.322718811035156250e+01,2.217052841186523438e+01,2.336868476867675781e+01,2.279209327697753906e+01,5.642138481140136719e+00,6.491439342498779297e+00,5.890959262847900391e+00,6.807486057281494141e+00,5.423454284667968750e+00,2.459065437316894531e+01,2.313843154907226562e+01,2.603040695190429688e+01,2.412887763977050781e+01,2.438785171508789062e+01,5.662850379943847656e+00,5.655611991882324219e+00,5.138290405273437500e+00,5.202992916107177734e+00,5.191599369049072266e+00
1.644047927856445312e+01,1.367536163330078125e+01,1.532126426696777344e+01,1.425598239898681641e+01,1.504956150054931641e+01,1.545458507537841797e+01,1.321273422241210938e+01,1.303035926818847656e+01,1.343771266937255859e+01,1.429918861389160156e+01,1.651061630249023438e+01,1.468242740631103516e+01,1.498528003692626953e+01,1.648811149597167969e+01,1.637472534179687500e+01,1.229825496673583984e+01,1.352495479583740234e+01,1.156827735900878906e+01,1.453179264068603516e+01,1.327097034454345703e+01,1.601842880249023438e+01,1.697846031188964844e+01,1.658093643188476562e+01,1.762934112548828125e+01,1.841177749633789062e+01,1.343083095550537109e+01,1.429563045501708984e+01,1.344783115386962891e+01,1.332546520233154297e+01,1.139607143402099609e+01,1.722927284240722656e+01,1.823054122924804688e+01,1.818195915222167969e+01,1.725158882141113281e+01,1.904035186767578125e+01,1.052839374542236328e+01,1.137790775299072266e+01,9.283882141113281250e+00,1.093323135375976562e+01,1.197271156311035156e+01,1.878680992126464844e+01,1.889515113830566406e+01,2.029777336120605469e+01,2.046827125549316406e+01,1.941887283325195312e+01,1.088593864440917969e+01,8.307554244995117188e+00,9.011511802673339844e+00,1.121897506713867188e+01,8.922181129455566406e+00,1.980554580688476562e+01,2.022321891784667969e+01,1.975638580322265625e+01,1.938049697875976562e+01,1.997402954101562500e+01,7.890983581542968750e+00,8.385329246520996094e+00,9.463666915893554688e+00,7.898902893066406250e+00,8.135251998901367188e+00,2.173292732238769531e+01,2.065634918212890625e+01,2.176441001892089844e+01,2.179105567932128906e+01,1.952585792541503906e+01,8.134041786193847656e+00,8.007292747497558594e+00,9.140633583068847656e+00,8.614088058471679688e+00,9.182123184204101562e+00,1.986612892150878906e+01,2.329413986206054688e+01,2.327360343933105469e+01,2.360805892944335938e+01,2.181279945373535156e+01,7.372260570526123047e+00,7.138991832733154297e+00,6.138404846191406250e+00,6.926812648773193359e+00,7.811020851135253906e+00,2.296394157409667969e+01,2.383889007568359375e+01,2.201960372924804688e+01,2.352949142456054688e+01,2.287286949157714844e+01,6.051124572753906250e+00,6.206312179565429688e+00,5.898939609527587891e+00,6.813896179199218750e+00,5.945357322692871094e+00,2.442719268798828125e+01,2.270449638366699219e+01,2.617789649963378906e+01,2.395631027221679688e+01,2.440485954284667969e+01,5.912329196929931641e+00,5.198515892028808594e+00,5.417508125305175781e+00,4.559959411621093750e+00,4.923172950744628906e+00
1.683016204833984375e+01,1.399694538116455078e+01,1.505318069458007812e+01,1.391030502319335938e+01,1.494006252288818359e+01,1.589993476867675781e+01,1.296181583404541016e+01,1.356105804443359375e+01,1.292890453338623047e+01,1.492259979248046875e+01,1.596672630310058594e+01,1.487520980834960938e+01,1.506657409667968750e+01,1.624019432067871094e+01,1.663434219360351562e+01,1.294595432281494141e+01,1.402996444702148438e+01,1.158842468261718750e+01,1.466086196899414062e+01,1.303472232818603516e+01,1.623636436462402344e+01,1.669904899597167969e+01,1.594841957092285156e+01,1.725274276733398438e+01,1.812103843688964844e+01,1.389671134948730469e+01,1.448817634582519531e+01,1.299013805389404297e+01,1.310143661499023438e+01,1.156957435607910156e+01,1.748835182189941406e+01,1.824362373352050781e+01,1.768516921997070312e+01,1.753912162780761719e+01,1.850251197814941406e+01,1.006136131286621094e+01,1.093885421752929688e+01,9.220304489135742188e+00,1.064246654510498047e+01,1.260402965545654297e+01,1.869053459167480469e+01,1.934004974365234375e+01,1.978123664855957031e+01,2.036927223205566406e+01,1.908848762512207031e+01,1.108698272705078125e+01,8.584943771362304688e+00,8.705490112304687500e+00,1.156386470794677734e+01,8.727725982666015625e+00,2.011574935913085938e+01,2.007093048095703125e+01,1.957850646972656250e+01,1.972647666931152344e+01,1.958064079284667969e+01,7.591878414154052734e+00,9.166616439819335938e+00,9.080540657043457031e+00,7.200192451477050781e+00,7.854749202728271484e+00,2.221659851074218750e+01,2.061127662658691406e+01,2.238426780700683594e+01,2.241908836364746094e+01,1.935528945922851562e+01,7.935637474060058594e+00,8.294826507568359375e+00,9.231503486633300781e+00,8.282273292541503906e+00,9.516425132751464844e+00,2.028308486938476562e+01,2.271573829650878906e+01,2.342883872985839844e+01,2.408578491210937500e+01,2.156488227844238281e+01,7.573304176330566406e+00,6.980048179626464844e+00,5.983595848083496094e+00,7.286093711853027344e+00,8.508075714111328125e+00,2.369047164916992188e+01,2.405047798156738281e+01,2.163098716735839844e+01,2.389086151123046875e+01,2.243617630004882812e+01,6.300799369812011719e+00,6.745807170867919922e+00,5.569675445556640625e+00,6.558749198913574219e+00,5.955299854278564453e+00,2.421852493286132812e+01,2.314984703063964844e+01,2.633932304382324219e+01,2.388455772399902344e+01,2.381993103027343750e+01,6.236076831817626953e+00,5.018255233764648438e+00,6.162362575531005859e+00,4.915599822998046875e+00,5.193459510803222656e+00
1.684952354431152344e+01,1.437746906280517578e+01,1.530011653900146484e+01,1.414952182769775391e+01,1.483715820312500000e+01,1.591929626464843750e+01,1.226121711730957031e+01,1.323161602020263672e+01,1.306594276428222656e+01,1.498969650268554688e+01,1.564908313751220703e+01,1.508045291900634766e+01,1.571730709075927734e+01,1.647692871093750000e+01,1.634219551086425781e+01,1.244868373870849609e+01,1.447639751434326172e+01,1.174923229217529297e+01,1.473518753051757812e+01,1.288529872894287109e+01,1.553765392303466797e+01,1.659521484375000000e+01,1.585820198059082031e+01,1.742787361145019531e+01,1.818422698974609375e+01,1.387045192718505859e+01,1.399907875061035156e+01,1.333687210083007812e+01,1.334022521972656250e+01,1.181000137329101562e+01,1.716929435729980469e+01,1.833221817016601562e+01,1.786401557922363281e+01,1.712476539611816406e+01,1.899644470214843750e+01,9.729766845703125000e+00,1.120368766784667969e+01,8.631916999816894531e+00,1.089514732360839844e+01,1.233548545837402344e+01,1.833380317687988281e+01,1.919745445251464844e+01,1.936787986755371094e+01,1.979596519470214844e+01,1.864943313598632812e+01,1.114039993286132812e+01,8.345490455627441406e+00,8.425045013427734375e+00,1.221156406402587891e+01,9.226517677307128906e+00,1.950685310363769531e+01,1.997193145751953125e+01,2.032003974914550781e+01,1.950612640380859375e+01,1.921803855895996094e+01,8.083711624145507812e+00,9.488200187683105469e+00,9.783309936523437500e+00,7.374456405639648438e+00,8.429582595825195312e+00,2.222811126708984375e+01,2.062239646911621094e+01,2.215775680541992188e+01,2.242903137207031250e+01,1.921284484863281250e+01,7.455422401428222656e+00,7.706454277038574219e+00,8.985116004943847656e+00,8.115934371948242188e+00,9.354757308959960938e+00,2.048832511901855469e+01,2.220946502685546875e+01,2.416154861450195312e+01,2.362580871582031250e+01,2.142944335937500000e+01,7.501188755035400391e+00,6.689531803131103516e+00,5.865523338317871094e+00,7.381919860839843750e+00,8.751402854919433594e+00,2.352062988281250000e+01,2.328926849365234375e+01,2.139469146728515625e+01,2.434425163269042969e+01,2.236442375183105469e+01,5.756540775299072266e+00,6.570515155792236328e+00,5.193926811218261719e+00,6.728923320770263672e+00,6.213715076446533203e+00,2.432769012451171875e+01,2.284627532958984375e+01,2.619017791748046875e+01,2.397901535034179688e+01,2.350653839111328125e+01,5.668229103088378906e+00,5.310913562774658203e+00,6.749340534210205078e+00,5.340839862823486328e+00,5.271269321441650391e+00
1.616000556945800781e+01,1.494481563568115234e+01,1.552772617340087891e+01,1.350648784637451172e+01,1.539779472351074219e+01,1.583392047882080078e+01,1.227351474761962891e+01,1.285284137725830078e+01,1.275254917144775391e+01,1.438080024719238281e+01,1.605389595031738281e+01,1.485126113891601562e+01,1.517304801940917969e+01,1.673136329650878906e+01,1.657698631286621094e+01,1.285349559783935547e+01,1.399064826965332031e+01,1.177016448974609375e+01,1.545575332641601562e+01,1.306415271759033203e+01,1.546553897857666016e+01,1.599866580963134766e+01,1.583899688720703125e+01,1.760778236389160156e+01,1.784334182739257812e+01,1.399106121063232422e+01,1.379948997497558594e+01,1.296324539184570312e+01,1.369677257537841797e+01,1.200975131988525391e+01,1.672796630859375000e+01,1.837781906127929688e+01,1.820120048522949219e+01,1.674333763122558594e+01,1.835694503784179688e+01,9.859836578369140625e+00,1.121088314056396484e+01,8.197980880737304688e+00,1.063154220581054688e+01,1.227983093261718750e+01,1.819393348693847656e+01,1.959621238708496094e+01,1.914385223388671875e+01,1.905996322631835938e+01,1.938820838928222656e+01,1.145999240875244141e+01,8.132436752319335938e+00,7.903668880462646484e+00,1.215943717956542969e+01,9.514371871948242188e+00,1.989653587341308594e+01,1.971708106994628906e+01,2.004713249206542969e+01,1.980021476745605469e+01,1.987241744995117188e+01,8.440258979797363281e+00,9.610921859741210938e+00,9.198381423950195312e+00,7.025957584381103516e+00,8.116189002990722656e+00,2.224472618103027344e+01,2.075595092773437500e+01,2.205908012390136719e+01,2.183852195739746094e+01,1.932549476623535156e+01,7.660292148590087891e+00,7.822587966918945312e+00,8.709566116333007812e+00,8.326436996459960938e+00,9.075273513793945312e+00,2.116740608215332031e+01,2.199053573608398438e+01,2.417149162292480469e+01,2.342002677917480469e+01,2.194397735595703125e+01,7.100349426269531250e+00,6.705753803253173828e+00,5.246364593505859375e+00,6.938237667083740234e+00,9.489705085754394531e+00,2.410495567321777344e+01,2.388133239746093750e+01,2.112660789489746094e+01,2.445043373107910156e+01,2.194152069091796875e+01,5.580919265747070312e+00,6.224289417266845703e+00,5.468992233276367188e+00,6.494822502136230469e+00,6.885703563690185547e+00,2.372826957702636719e+01,2.246484756469726562e+01,2.643101501464843750e+01,2.426677703857421875e+01,2.345793914794921875e+01,5.285103321075439453e+00,5.481419086456298828e+00,7.297924041748046875e+00,5.709218978881835938e+00,5.944702625274658203e+00
1.649692726135253906e+01,1.568634891510009766e+01,1.574176502227783203e+01,1.321572303771972656e+01,1.562842655181884766e+01,1.542126464843750000e+01,1.229405403137207031e+01,1.334671878814697266e+01,1.243076229095458984e+01,1.367105770111083984e+01,1.595217227935791016e+01,1.534083080291748047e+01,1.474887275695800781e+01,1.692482185363769531e+01,1.695396423339843750e+01,1.348519802093505859e+01,1.409432697296142578e+01,1.206567764282226562e+01,1.533593273162841797e+01,1.379068374633789062e+01,1.496045684814453125e+01,1.578561210632324219e+01,1.633333778381347656e+01,1.774481964111328125e+01,1.708409690856933594e+01,1.443205547332763672e+01,1.394349575042724609e+01,1.290511703491210938e+01,1.346440315246582031e+01,1.188832283020019531e+01,1.636134529113769531e+01,1.848698425292968750e+01,1.786655426025390625e+01,1.652625083923339844e+01,1.847876167297363281e+01,1.035371398925781250e+01,1.106145954132080078e+01,8.369858741760253906e+00,1.038715362548828125e+01,1.172224617004394531e+01,1.823171615600585938e+01,1.978551101684570312e+01,1.955866432189941406e+01,1.948369598388671875e+01,1.933552932739257812e+01,1.195386981964111328e+01,7.940351009368896484e+00,8.106903076171875000e+00,1.211493301391601562e+01,1.001755523681640625e+01,1.928763961791992188e+01,2.007626533508300781e+01,2.033130645751953125e+01,2.032358741760253906e+01,2.014748191833496094e+01,8.569328308105468750e+00,9.378552436828613281e+00,8.923973083496093750e+00,6.499135017395019531e+00,8.321430206298828125e+00,2.200324630737304688e+01,2.107482147216796875e+01,2.155895042419433594e+01,2.190936279296875000e+01,2.007034873962402344e+01,7.251637458801269531e+00,7.609297275543212891e+00,8.277562141418457031e+00,7.760255813598632812e+00,8.641419410705566406e+00,2.136236381530761719e+01,2.212286758422851562e+01,2.369600486755371094e+01,2.290410804748535156e+01,2.256548118591308594e+01,7.814963340759277344e+00,6.926407814025878906e+00,4.998836517333984375e+00,7.353049278259277344e+00,9.272922515869140625e+00,2.391747093200683594e+01,2.408760452270507812e+01,2.064596557617187500e+01,2.474594688415527344e+01,2.244652938842773438e+01,5.074645519256591797e+00,6.342197895050048828e+00,5.230760574340820312e+00,6.470914840698242188e+00,6.546937942504882812e+00,2.391365242004394531e+01,2.258446502685546875e+01,2.665044784545898438e+01,2.384454345703125000e+01,2.361822128295898438e+01,5.348291873931884766e+00,5.336225032806396484e+00,7.063822746276855469e+00,5.500887870788574219e+00,5.778363704681396484e+00
